ZIP CODE,Year,Year,Quarter,time
90210,20,2020,Q3,"2020, Q3"
91405,16,2016,Q3,"2016, Q3"
90035,18,2018,Q2,"2018, Q2"
91345,16,2016,Q1,"2016, Q1"
91364,13,2013,Q1,"2013, Q1"
90405,13,2013,Q4,"2013, Q4"
90266,6,2006,Q2,"2006, Q2"
91331,15,2015,Q1,"2015, Q1"
90026,19,2019,Q3,"2019, Q3"
91107,19,2019,Q3,"2019, Q3"
90032,20,2020,Q2,"2020, Q2"
91331,4,2004,Q3,"2004, Q3"
90034,17,2017,Q2,"2017, Q2"
90061,20,2020,Q3,"2020, Q3"
90028,20,2020,Q4,"2020, Q4"
90638,21,2021,Q3,"2021, Q3"
90045,22,2022,Q3,"2022, Q3"
90027,16,2016,Q3,"2016, Q3"
90047,16,2016,Q2,"2016, Q2"
90061,9,2009,Q2,"2009, Q2"
90020,16,2016,Q4,"2016, Q4"
91342,17,2017,Q3,"2017, Q3"
91740,19,2019,Q3,"2019, Q3"
91342,15,2015,Q1,"2015, Q1"
90018,20,2020,Q4,"2020, Q4"
91606,20,2020,Q3,"2020, Q3"
91402,10,2010,Q4,"2010, Q4"
91402,14,2014,Q1,"2014, Q1"
90058,81,1981,Q2,"1981, Q2"
90035,19,2019,Q2,"2019, Q2"
90502,16,2016,Q4,"2016, Q4"
91356,15,2015,Q1,"2015, Q1"
90015,16,2016,Q3,"2016, Q3"
90035,95,1995,Q2,"1995, Q2"
91605,18,2018,Q3,"2018, Q3"
91423,21,2021,Q1,"2021, Q1"
90039,99,1999,Q2,"1999, Q2"
91406,13,2013,Q2,"2013, Q2"
90014,19,2019,Q3,"2019, Q3"
91506,14,2014,Q4,"2014, Q4"
90010,22,2022,Q3,"2022, Q3"
90026,22,2022,Q3,"2022, Q3"
91342,19,2019,Q4,"2019, Q4"
90004,19,2019,Q3,"2019, Q3"
90016,19,2019,Q2,"2019, Q2"
91306,19,2019,Q1,"2019, Q1"
90232,22,2022,Q2,"2022, Q2"
90047,21,2021,Q1,"2021, Q1"
91505,21,2021,Q1,"2021, Q1"
90262,19,2019,Q1,"2019, Q1"
91755,22,2022,Q2,"2022, Q2"
91344,19,2019,Q3,"2019, Q3"
91311,22,2022,Q3,"2022, Q3"
90037,19,2019,Q3,"2019, Q3"
90011,19,2019,Q1,"2019, Q1"
91311,19,2019,Q3,"2019, Q3"
90011,19,2019,Q3,"2019, Q3"
90069,95,1995,Q1,"1995, Q1"
90047,10,2010,Q1,"2010, Q1"
90041,12,2012,Q1,"2012, Q1"
91406,19,2019,Q1,"2019, Q1"
91405,92,1992,Q2,"1992, Q2"
90041,19,2019,Q2,"2019, Q2"
90002,17,2017,Q2,"2017, Q2"
90068,13,2013,Q2,"2013, Q2"
90044,17,2017,Q3,"2017, Q3"
90013,20,2020,Q3,"2020, Q3"
90011,15,2015,Q3,"2015, Q3"
90064,95,1995,Q3,"1995, Q3"
90048,19,2019,Q2,"2019, Q2"
91606,84,1984,Q2,"1984, Q2"
90027,17,2017,Q1,"2017, Q1"
91342,15,2015,Q1,"2015, Q1"
91342,19,2019,Q1,"2019, Q1"
91607,14,2014,Q4,"2014, Q4"
90049,14,2014,Q4,"2014, Q4"
90631,22,2022,Q3,"2022, Q3"
90025,14,2014,Q3,"2014, Q3"
90001,15,2015,Q3,"2015, Q3"
90022,97,1997,Q4,"1997, Q4"
91214,9,2009,Q3,"2009, Q3"
91411,17,2017,Q3,"2017, Q3"
90023,16,2016,Q2,"2016, Q2"
90015,95,1995,Q3,"1995, Q3"
91335,16,2016,Q4,"2016, Q4"
90007,12,2012,Q3,"2012, Q3"
91601,16,2016,Q4,"2016, Q4"
90501,19,2019,Q3,"2019, Q3"
91351,18,2018,Q4,"2018, Q4"
90731,17,2017,Q1,"2017, Q1"
90041,5,2005,Q3,"2005, Q3"
91405,22,2022,Q2,"2022, Q2"
91010,9,2009,Q1,"2009, Q1"
90059,21,2021,Q3,"2021, Q3"
90305,14,2014,Q3,"2014, Q3"
90026,17,2017,Q1,"2017, Q1"
90057,10,2010,Q1,"2010, Q1"
90027,6,2006,Q2,"2006, Q2"
91605,5,2005,Q4,"2005, Q4"
90042,14,2014,Q3,"2014, Q3"
90014,15,2015,Q4,"2015, Q4"
90020,22,2022,Q3,"2022, Q3"
91304,19,2019,Q2,"2019, Q2"
90045,19,2019,Q1,"2019, Q1"
90066,15,2015,Q4,"2015, Q4"
90043,20,2020,Q1,"2020, Q1"
90007,98,1998,Q3,"1998, Q3"
91406,20,2020,Q3,"2020, Q3"
90003,20,2020,Q3,"2020, Q3"
91504,4,2004,Q2,"2004, Q2"
90043,19,2019,Q3,"2019, Q3"
90035,19,2019,Q1,"2019, Q1"
90277,13,2013,Q2,"2013, Q2"
90016,17,2017,Q1,"2017, Q1"
91331,8,2008,Q1,"2008, Q1"
91343,15,2015,Q3,"2015, Q3"
91803,14,2014,Q4,"2014, Q4"
90006,12,2012,Q2,"2012, Q2"
90057,20,2020,Q3,"2020, Q3"
90015,22,2022,Q3,"2022, Q3"
90066,20,2020,Q2,"2020, Q2"
90042,20,2020,Q3,"2020, Q3"
91331,22,2022,Q3,"2022, Q3"
90029,16,2016,Q2,"2016, Q2"
91405,17,2017,Q3,"2017, Q3"
91342,0,2000,Q3,"2000, Q3"
91331,19,2019,Q1,"2019, Q1"
90045,18,2018,Q1,"2018, Q1"
90035,11,2011,Q3,"2011, Q3"
91364,17,2017,Q2,"2017, Q2"
90019,89,1989,Q1,"1989, Q1"
90014,22,2022,Q3,"2022, Q3"
90026,21,2021,Q3,"2021, Q3"
90291,9,2009,Q1,"2009, Q1"
90013,13,2013,Q3,"2013, Q3"
91325,15,2015,Q2,"2015, Q2"
90029,12,2012,Q2,"2012, Q2"
90064,19,2019,Q1,"2019, Q1"
90025,98,1998,Q3,"1998, Q3"
90019,12,2012,Q4,"2012, Q4"
91335,21,2021,Q3,"2021, Q3"
90034,15,2015,Q1,"2015, Q1"
91326,2,2002,Q4,"2002, Q4"
91352,15,2015,Q2,"2015, Q2"
90003,15,2015,Q1,"2015, Q1"
90046,9,2009,Q2,"2009, Q2"
90019,15,2015,Q4,"2015, Q4"
91367,6,2006,Q3,"2006, Q3"
91214,97,1997,Q1,"1997, Q1"
90045,96,1996,Q2,"1996, Q2"
91402,97,1997,Q1,"1997, Q1"
90046,14,2014,Q1,"2014, Q1"
90004,16,2016,Q3,"2016, Q3"
90275,16,2016,Q3,"2016, Q3"
91324,99,1999,Q1,"1999, Q1"
91325,11,2011,Q2,"2011, Q2"
91406,96,1996,Q1,"1996, Q1"
91402,20,2020,Q3,"2020, Q3"
90292,19,2019,Q3,"2019, Q3"
91423,78,1978,Q4,"1978, Q4"
91405,19,2019,Q3,"2019, Q3"
90064,10,2010,Q2,"2010, Q2"
90744,20,2020,Q4,"2020, Q4"
91356,92,1992,Q4,"1992, Q4"
90047,16,2016,Q4,"2016, Q4"
91206,10,2010,Q3,"2010, Q3"
90066,10,2010,Q1,"2010, Q1"
91607,19,2019,Q3,"2019, Q3"
91214,4,2004,Q1,"2004, Q1"
90016,14,2014,Q4,"2014, Q4"
91356,11,2011,Q3,"2011, Q3"
90021,14,2014,Q3,"2014, Q3"
91606,15,2015,Q3,"2015, Q3"
91352,4,2004,Q1,"2004, Q1"
90019,21,2021,Q1,"2021, Q1"
90401,3,2003,Q3,"2003, Q3"
91331,15,2015,Q1,"2015, Q1"
90043,19,2019,Q3,"2019, Q3"
91344,19,2019,Q3,"2019, Q3"
91423,18,2018,Q1,"2018, Q1"
90022,21,2021,Q3,"2021, Q3"
90066,22,2022,Q1,"2022, Q1"
91352,19,2019,Q3,"2019, Q3"
90023,21,2021,Q3,"2021, Q3"
90011,20,2020,Q3,"2020, Q3"
91311,99,1999,Q1,"1999, Q1"
90013,17,2017,Q1,"2017, Q1"
90033,14,2014,Q4,"2014, Q4"
90023,12,2012,Q1,"2012, Q1"
90021,3,2003,Q1,"2003, Q1"
91352,21,2021,Q1,"2021, Q1"
91401,16,2016,Q2,"2016, Q2"
90043,19,2019,Q3,"2019, Q3"
90744,19,2019,Q3,"2019, Q3"
91401,12,2012,Q2,"2012, Q2"
90047,19,2019,Q3,"2019, Q3"
90023,19,2019,Q3,"2019, Q3"
90059,21,2021,Q1,"2021, Q1"
91342,20,2020,Q4,"2020, Q4"
91342,19,2019,Q3,"2019, Q3"
90043,19,2019,Q3,"2019, Q3"
90034,78,1978,Q2,"1978, Q2"
90044,18,2018,Q2,"2018, Q2"
90047,2,2002,Q4,"2002, Q4"
90043,19,2019,Q3,"2019, Q3"
90047,19,2019,Q3,"2019, Q3"
90037,19,2019,Q3,"2019, Q3"
91352,7,2007,Q1,"2007, Q1"
90026,21,2021,Q3,"2021, Q3"
90008,20,2020,Q3,"2020, Q3"
90035,19,2019,Q3,"2019, Q3"
90016,22,2022,Q3,"2022, Q3"
91506,21,2021,Q1,"2021, Q1"
91340,19,2019,Q3,"2019, Q3"
90024,10,2010,Q1,"2010, Q1"
90037,19,2019,Q2,"2019, Q2"
90024,10,2010,Q4,"2010, Q4"
91304,14,2014,Q4,"2014, Q4"
90058,19,2019,Q3,"2019, Q3"
90013,13,2013,Q4,"2013, Q4"
91402,13,2013,Q1,"2013, Q1"
90035,21,2021,Q1,"2021, Q1"
91303,17,2017,Q1,"2017, Q1"
91342,5,2005,Q4,"2005, Q4"
91356,2,2002,Q3,"2002, Q3"
91745,22,2022,Q3,"2022, Q3"
90403,7,2007,Q1,"2007, Q1"
90005,9,2009,Q2,"2009, Q2"
91311,11,2011,Q4,"2011, Q4"
90012,13,2013,Q1,"2013, Q1"
91362,19,2019,Q3,"2019, Q3"
90023,95,1995,Q4,"1995, Q4"
90006,21,2021,Q1,"2021, Q1"
90066,21,2021,Q3,"2021, Q3"
90011,16,2016,Q1,"2016, Q1"
90048,15,2015,Q4,"2015, Q4"
90006,16,2016,Q4,"2016, Q4"
90045,16,2016,Q4,"2016, Q4"
91601,6,2006,Q3,"2006, Q3"
91335,19,2019,Q3,"2019, Q3"
91306,14,2014,Q2,"2014, Q2"
91303,17,2017,Q1,"2017, Q1"
90019,19,2019,Q3,"2019, Q3"
90210,93,1993,Q3,"1993, Q3"
91401,17,2017,Q1,"2017, Q1"
90047,19,2019,Q3,"2019, Q3"
90042,19,2019,Q3,"2019, Q3"
90042,19,2019,Q3,"2019, Q3"
90011,6,2006,Q2,"2006, Q2"
90042,12,2012,Q2,"2012, Q2"
90731,18,2018,Q3,"2018, Q3"
90003,19,2019,Q3,"2019, Q3"
91606,19,2019,Q3,"2019, Q3"
90033,20,2020,Q4,"2020, Q4"
90004,16,2016,Q1,"2016, Q1"
90017,17,2017,Q2,"2017, Q2"
90703,21,2021,Q3,"2021, Q3"
91504,1,2001,Q2,"2001, Q2"
90062,99,1999,Q1,"1999, Q1"
90048,19,2019,Q3,"2019, Q3"
90039,15,2015,Q4,"2015, Q4"
90731,17,2017,Q1,"2017, Q1"
90501,21,2021,Q3,"2021, Q3"
90746,16,2016,Q4,"2016, Q4"
91724,18,2018,Q4,"2018, Q4"
90025,13,2013,Q1,"2013, Q1"
90011,19,2019,Q3,"2019, Q3"
91306,19,2019,Q1,"2019, Q1"
90272,19,2019,Q1,"2019, Q1"
93536,19,2019,Q3,"2019, Q3"
90027,22,2022,Q2,"2022, Q2"
91342,97,1997,Q1,"1997, Q1"
90046,90,1990,Q2,"1990, Q2"
90066,16,2016,Q2,"2016, Q2"
91607,92,1992,Q4,"1992, Q4"
90015,21,2021,Q3,"2021, Q3"
91605,8,2008,Q2,"2008, Q2"
90006,14,2014,Q4,"2014, Q4"
90017,17,2017,Q4,"2017, Q4"
90016,21,2021,Q2,"2021, Q2"
90057,0,2000,Q1,"2000, Q1"
90029,85,1985,Q2,"1985, Q2"
93536,19,2019,Q3,"2019, Q3"
91745,19,2019,Q2,"2019, Q2"
91504,19,2019,Q3,"2019, Q3"
90047,17,2017,Q4,"2017, Q4"
91311,19,2019,Q1,"2019, Q1"
90068,19,2019,Q3,"2019, Q3"
90247,8,2008,Q1,"2008, Q1"
91403,14,2014,Q3,"2014, Q3"
91307,20,2020,Q3,"2020, Q3"
90069,14,2014,Q1,"2014, Q1"
90047,21,2021,Q1,"2021, Q1"
91331,20,2020,Q1,"2020, Q1"
90004,17,2017,Q1,"2017, Q1"
90015,17,2017,Q2,"2017, Q2"
91405,22,2022,Q2,"2022, Q2"
90265,19,2019,Q3,"2019, Q3"
90043,20,2020,Q4,"2020, Q4"
90038,18,2018,Q3,"2018, Q3"
90006,22,2022,Q2,"2022, Q2"
90401,74,1974,Q1,"1974, Q1"
91335,16,2016,Q1,"2016, Q1"
91343,3,2003,Q3,"2003, Q3"
90033,91,1991,Q2,"1991, Q2"
90035,19,2019,Q3,"2019, Q3"
90305,20,2020,Q2,"2020, Q2"
90045,19,2019,Q2,"2019, Q2"
90046,20,2020,Q2,"2020, Q2"
90026,18,2018,Q3,"2018, Q3"
90046,3,2003,Q1,"2003, Q1"
90717,21,2021,Q3,"2021, Q3"
90063,21,2021,Q2,"2021, Q2"
91606,19,2019,Q3,"2019, Q3"
91776,20,2020,Q1,"2020, Q1"
91042,84,1984,Q3,"1984, Q3"
91306,15,2015,Q1,"2015, Q1"
90063,19,2019,Q3,"2019, Q3"
91606,17,2017,Q3,"2017, Q3"
91042,19,2019,Q3,"2019, Q3"
91403,99,1999,Q4,"1999, Q4"
90304,21,2021,Q3,"2021, Q3"
90035,19,2019,Q1,"2019, Q1"
90002,19,2019,Q3,"2019, Q3"
91335,19,2019,Q3,"2019, Q3"
90245,15,2015,Q1,"2015, Q1"
91601,17,2017,Q2,"2017, Q2"
90291,18,2018,Q1,"2018, Q1"
91364,15,2015,Q1,"2015, Q1"
90015,14,2014,Q4,"2014, Q4"
90046,17,2017,Q2,"2017, Q2"
90210,86,1986,Q1,"1986, Q1"
91206,13,2013,Q4,"2013, Q4"
90037,19,2019,Q2,"2019, Q2"
90066,7,2007,Q1,"2007, Q1"
90056,19,2019,Q3,"2019, Q3"
90065,19,2019,Q1,"2019, Q1"
91107,3,2003,Q3,"2003, Q3"
90024,17,2017,Q1,"2017, Q1"
90064,15,2015,Q1,"2015, Q1"
90066,15,2015,Q1,"2015, Q1"
91401,19,2019,Q3,"2019, Q3"
90037,22,2022,Q3,"2022, Q3"
91331,19,2019,Q1,"2019, Q1"
90035,20,2020,Q1,"2020, Q1"
91387,22,2022,Q3,"2022, Q3"
90034,15,2015,Q1,"2015, Q1"
91411,10,2010,Q2,"2010, Q2"
90027,19,2019,Q1,"2019, Q1"
91350,12,2012,Q2,"2012, Q2"
91403,16,2016,Q1,"2016, Q1"
90028,20,2020,Q4,"2020, Q4"
90061,17,2017,Q2,"2017, Q2"
91362,15,2015,Q1,"2015, Q1"
90027,13,2013,Q2,"2013, Q2"
91352,19,2019,Q3,"2019, Q3"
90006,12,2012,Q3,"2012, Q3"
90015,9,2009,Q1,"2009, Q1"
90028,10,2010,Q2,"2010, Q2"
90501,88,1988,Q1,"1988, Q1"
90292,94,1994,Q2,"1994, Q2"
90068,18,2018,Q1,"2018, Q1"
91311,22,2022,Q3,"2022, Q3"
91381,19,2019,Q3,"2019, Q3"
90035,15,2015,Q2,"2015, Q2"
91356,19,2019,Q4,"2019, Q4"
90650,22,2022,Q2,"2022, Q2"
91607,20,2020,Q1,"2020, Q1"
91343,21,2021,Q3,"2021, Q3"
90032,15,2015,Q1,"2015, Q1"
91401,4,2004,Q2,"2004, Q2"
90037,16,2016,Q2,"2016, Q2"
90026,22,2022,Q2,"2022, Q2"
91401,6,2006,Q1,"2006, Q1"
91342,19,2019,Q3,"2019, Q3"
90221,15,2015,Q3,"2015, Q3"
91326,83,1983,Q1,"1983, Q1"
91342,18,2018,Q2,"2018, Q2"
91345,19,2019,Q3,"2019, Q3"
91335,22,2022,Q3,"2022, Q3"
90004,19,2019,Q3,"2019, Q3"
91304,19,2019,Q3,"2019, Q3"
90047,15,2015,Q2,"2015, Q2"
91306,18,2018,Q2,"2018, Q2"
90731,1,2001,Q3,"2001, Q3"
90006,19,2019,Q3,"2019, Q3"
90026,22,2022,Q3,"2022, Q3"
90670,20,2020,Q2,"2020, Q2"
91411,15,2015,Q3,"2015, Q3"
91326,19,2019,Q3,"2019, Q3"
91311,17,2017,Q4,"2017, Q4"
90061,19,2019,Q2,"2019, Q2"
90065,20,2020,Q3,"2020, Q3"
90029,17,2017,Q2,"2017, Q2"
90025,16,2016,Q2,"2016, Q2"
90731,16,2016,Q3,"2016, Q3"
90028,21,2021,Q3,"2021, Q3"
90049,15,2015,Q2,"2015, Q2"
91342,21,2021,Q3,"2021, Q3"
90001,20,2020,Q3,"2020, Q3"
90815,18,2018,Q1,"2018, Q1"
91311,18,2018,Q2,"2018, Q2"
90021,16,2016,Q4,"2016, Q4"
91402,94,1994,Q4,"1994, Q4"
90063,10,2010,Q4,"2010, Q4"
90008,20,2020,Q3,"2020, Q3"
91604,7,2007,Q1,"2007, Q1"
90011,4,2004,Q2,"2004, Q2"
91367,2,2002,Q3,"2002, Q3"
91406,14,2014,Q2,"2014, Q2"
90301,19,2019,Q3,"2019, Q3"
91401,96,1996,Q3,"1996, Q3"
90220,22,2022,Q3,"2022, Q3"
91401,90,1990,Q1,"1990, Q1"
90063,22,2022,Q3,"2022, Q3"
90033,20,2020,Q2,"2020, Q2"
91326,16,2016,Q3,"2016, Q3"
90005,16,2016,Q1,"2016, Q1"
91335,17,2017,Q1,"2017, Q1"
90028,4,2004,Q4,"2004, Q4"
91367,19,2019,Q2,"2019, Q2"
90025,89,1989,Q1,"1989, Q1"
91791,17,2017,Q3,"2017, Q3"
91311,85,1985,Q3,"1985, Q3"
90032,1,2001,Q1,"2001, Q1"
91401,19,2019,Q3,"2019, Q3"
90265,18,2018,Q1,"2018, Q1"
90021,16,2016,Q1,"2016, Q1"
90015,22,2022,Q2,"2022, Q2"
90006,14,2014,Q1,"2014, Q1"
90019,93,1993,Q4,"1993, Q4"
90064,19,2019,Q3,"2019, Q3"
90047,18,2018,Q4,"2018, Q4"
91436,84,1984,Q3,"1984, Q3"
90049,92,1992,Q4,"1992, Q4"
90020,73,1973,Q3,"1973, Q3"
90002,21,2021,Q3,"2021, Q3"
90606,87,1987,Q4,"1987, Q4"
90045,13,2013,Q2,"2013, Q2"
90265,20,2020,Q3,"2020, Q3"
90732,22,2022,Q2,"2022, Q2"
91303,13,2013,Q1,"2013, Q1"
91411,6,2006,Q1,"2006, Q1"
90042,19,2019,Q1,"2019, Q1"
90034,4,2004,Q2,"2004, Q2"
90046,21,2021,Q1,"2021, Q1"
90815,5,2005,Q1,"2005, Q1"
91607,15,2015,Q1,"2015, Q1"
90230,16,2016,Q2,"2016, Q2"
90003,20,2020,Q3,"2020, Q3"
90049,15,2015,Q2,"2015, Q2"
91401,19,2019,Q3,"2019, Q3"
90003,19,2019,Q3,"2019, Q3"
90006,89,1989,Q2,"1989, Q2"
90280,20,2020,Q3,"2020, Q3"
90044,22,2022,Q2,"2022, Q2"
90014,15,2015,Q2,"2015, Q2"
90003,18,2018,Q2,"2018, Q2"
90002,19,2019,Q3,"2019, Q3"
91324,19,2019,Q3,"2019, Q3"
90020,19,2019,Q3,"2019, Q3"
90037,19,2019,Q3,"2019, Q3"
91304,8,2008,Q4,"2008, Q4"
91324,14,2014,Q2,"2014, Q2"
90034,7,2007,Q1,"2007, Q1"
90029,99,1999,Q3,"1999, Q3"
91107,96,1996,Q2,"1996, Q2"
90068,8,2008,Q1,"2008, Q1"
90035,6,2006,Q3,"2006, Q3"
90036,16,2016,Q2,"2016, Q2"
91605,16,2016,Q4,"2016, Q4"
90032,18,2018,Q1,"2018, Q1"
90260,13,2013,Q2,"2013, Q2"
91311,17,2017,Q1,"2017, Q1"
91406,7,2007,Q2,"2007, Q2"
91210,94,1994,Q1,"1994, Q1"
90003,19,2019,Q1,"2019, Q1"
90028,17,2017,Q3,"2017, Q3"
91501,92,1992,Q2,"1992, Q2"
90292,93,1993,Q1,"1993, Q1"
91342,16,2016,Q3,"2016, Q3"
90291,21,2021,Q3,"2021, Q3"
90003,18,2018,Q3,"2018, Q3"
91406,16,2016,Q3,"2016, Q3"
90025,14,2014,Q1,"2014, Q1"
90029,20,2020,Q3,"2020, Q3"
90029,8,2008,Q4,"2008, Q4"
90036,4,2004,Q1,"2004, Q1"
91331,15,2015,Q4,"2015, Q4"
91405,22,2022,Q3,"2022, Q3"
90016,15,2015,Q1,"2015, Q1"
91345,20,2020,Q2,"2020, Q2"
90212,87,1987,Q3,"1987, Q3"
90048,99,1999,Q2,"1999, Q2"
90006,15,2015,Q1,"2015, Q1"
91352,18,2018,Q2,"2018, Q2"
91324,15,2015,Q2,"2015, Q2"
90061,18,2018,Q2,"2018, Q2"
91406,20,2020,Q3,"2020, Q3"
91403,11,2011,Q3,"2011, Q3"
90048,85,1985,Q1,"1985, Q1"
90028,22,2022,Q2,"2022, Q2"
90066,70,1970,Q1,"1970, Q1"
91801,22,2022,Q2,"2022, Q2"
90731,55,1955,Q1,"1955, Q1"
90026,17,2017,Q1,"2017, Q1"
91335,95,1995,Q2,"1995, Q2"
90005,16,2016,Q1,"2016, Q1"
91607,18,2018,Q1,"2018, Q1"
91436,95,1995,Q1,"1995, Q1"
91311,95,1995,Q1,"1995, Q1"
91606,81,1981,Q3,"1981, Q3"
91324,0,2000,Q1,"2000, Q1"
90032,16,2016,Q3,"2016, Q3"
91406,20,2020,Q2,"2020, Q2"
90232,4,2004,Q2,"2004, Q2"
90004,20,2020,Q2,"2020, Q2"
90005,17,2017,Q3,"2017, Q3"
90013,20,2020,Q4,"2020, Q4"
90731,22,2022,Q3,"2022, Q3"
90019,0,2000,Q3,"2000, Q3"
91401,20,2020,Q4,"2020, Q4"
90063,20,2020,Q3,"2020, Q3"
90012,21,2021,Q1,"2021, Q1"
90062,21,2021,Q1,"2021, Q1"
90048,10,2010,Q3,"2010, Q3"
90044,6,2006,Q2,"2006, Q2"
90291,20,2020,Q3,"2020, Q3"
90015,12,2012,Q4,"2012, Q4"
91342,16,2016,Q2,"2016, Q2"
90025,3,2003,Q4,"2003, Q4"
90012,4,2004,Q1,"2004, Q1"
91311,19,2019,Q2,"2019, Q2"
90802,21,2021,Q2,"2021, Q2"
90006,99,1999,Q1,"1999, Q1"
91732,8,2008,Q2,"2008, Q2"
90230,15,2015,Q3,"2015, Q3"
91776,16,2016,Q4,"2016, Q4"
90293,0,2000,Q1,"2000, Q1"
91401,22,2022,Q1,"2022, Q1"
91601,20,2020,Q2,"2020, Q2"
91335,9,2009,Q2,"2009, Q2"
91306,14,2014,Q2,"2014, Q2"
90014,15,2015,Q3,"2015, Q3"
90272,88,1988,Q4,"1988, Q4"
90047,14,2014,Q3,"2014, Q3"
90019,21,2021,Q2,"2021, Q2"
90019,17,2017,Q2,"2017, Q2"
91331,18,2018,Q1,"2018, Q1"
91605,21,2021,Q1,"2021, Q1"
91351,22,2022,Q1,"2022, Q1"
91406,17,2017,Q2,"2017, Q2"
90025,15,2015,Q2,"2015, Q2"
90007,12,2012,Q3,"2012, Q3"
90003,20,2020,Q2,"2020, Q2"
90016,21,2021,Q1,"2021, Q1"
91331,20,2020,Q3,"2020, Q3"
90027,11,2011,Q4,"2011, Q4"
90022,17,2017,Q1,"2017, Q1"
91344,12,2012,Q1,"2012, Q1"
91311,15,2015,Q3,"2015, Q3"
91605,14,2014,Q1,"2014, Q1"
91325,14,2014,Q1,"2014, Q1"
90064,15,2015,Q2,"2015, Q2"
91780,17,2017,Q4,"2017, Q4"
90024,78,1978,Q1,"1978, Q1"
91343,15,2015,Q2,"2015, Q2"
90063,7,2007,Q2,"2007, Q2"
91604,13,2013,Q1,"2013, Q1"
90066,9,2009,Q2,"2009, Q2"
90036,13,2013,Q1,"2013, Q1"
91307,15,2015,Q1,"2015, Q1"
91406,9,2009,Q2,"2009, Q2"
90012,91,1991,Q3,"1991, Q3"
90021,18,2018,Q2,"2018, Q2"
90255,20,2020,Q3,"2020, Q3"
91304,16,2016,Q3,"2016, Q3"
90066,8,2008,Q4,"2008, Q4"
90045,13,2013,Q4,"2013, Q4"
90280,18,2018,Q2,"2018, Q2"
91605,21,2021,Q1,"2021, Q1"
90027,20,2020,Q2,"2020, Q2"
90039,92,1992,Q2,"1992, Q2"
91311,1,2001,Q3,"2001, Q3"
90039,16,2016,Q4,"2016, Q4"
91356,15,2015,Q4,"2015, Q4"
91352,9,2009,Q3,"2009, Q3"
90045,75,1975,Q2,"1975, Q2"
90017,14,2014,Q4,"2014, Q4"
91402,98,1998,Q2,"1998, Q2"
90272,81,1981,Q1,"1981, Q1"
90046,16,2016,Q1,"2016, Q1"
91324,17,2017,Q2,"2017, Q2"
91342,20,2020,Q2,"2020, Q2"
91605,22,2022,Q3,"2022, Q3"
90006,21,2021,Q1,"2021, Q1"
90047,18,2018,Q1,"2018, Q1"
90019,20,2020,Q1,"2020, Q1"
90001,20,2020,Q3,"2020, Q3"
91324,15,2015,Q1,"2015, Q1"
91042,5,2005,Q1,"2005, Q1"
90405,17,2017,Q1,"2017, Q1"
90049,11,2011,Q1,"2011, Q1"
90035,90,1990,Q3,"1990, Q3"
91405,20,2020,Q3,"2020, Q3"
90026,14,2014,Q4,"2014, Q4"
91405,5,2005,Q3,"2005, Q3"
91387,15,2015,Q1,"2015, Q1"
91342,20,2020,Q1,"2020, Q1"
91356,17,2017,Q1,"2017, Q1"
91406,18,2018,Q1,"2018, Q1"
90036,97,1997,Q1,"1997, Q1"
90062,20,2020,Q3,"2020, Q3"
91402,20,2020,Q2,"2020, Q2"
91362,14,2014,Q1,"2014, Q1"
91605,21,2021,Q3,"2021, Q3"
90018,12,2012,Q4,"2012, Q4"
90012,21,2021,Q3,"2021, Q3"
90015,20,2020,Q4,"2020, Q4"
91405,21,2021,Q3,"2021, Q3"
90016,94,1994,Q1,"1994, Q1"
91311,96,1996,Q2,"1996, Q2"
91303,5,2005,Q2,"2005, Q2"
90018,21,2021,Q2,"2021, Q2"
90034,15,2015,Q2,"2015, Q2"
91324,1,2001,Q1,"2001, Q1"
90048,13,2013,Q2,"2013, Q2"
90292,14,2014,Q1,"2014, Q1"
90027,70,1970,Q2,"1970, Q2"
91335,4,2004,Q1,"2004, Q1"
90241,20,2020,Q2,"2020, Q2"
90016,17,2017,Q1,"2017, Q1"
91340,13,2013,Q1,"2013, Q1"
90044,7,2007,Q3,"2007, Q3"
91706,9,2009,Q4,"2009, Q4"
91423,3,2003,Q1,"2003, Q1"
90021,0,2000,Q4,"2000, Q4"
91351,20,2020,Q1,"2020, Q1"
91335,12,2012,Q1,"2012, Q1"
90024,18,2018,Q1,"2018, Q1"
90045,85,1985,Q2,"1985, Q2"
91344,81,1981,Q1,"1981, Q1"
91331,20,2020,Q3,"2020, Q3"
91423,0,2000,Q1,"2000, Q1"
91605,16,2016,Q3,"2016, Q3"
90020,20,2020,Q3,"2020, Q3"
91423,20,2020,Q2,"2020, Q2"
90068,15,2015,Q2,"2015, Q2"
91423,88,1988,Q2,"1988, Q2"
90007,3,2003,Q1,"2003, Q1"
90019,2,2002,Q3,"2002, Q3"
91711,8,2008,Q4,"2008, Q4"
91406,21,2021,Q1,"2021, Q1"
91401,21,2021,Q3,"2021, Q3"
90011,21,2021,Q1,"2021, Q1"
91356,21,2021,Q3,"2021, Q3"
91331,15,2015,Q1,"2015, Q1"
90005,17,2017,Q1,"2017, Q1"
91303,7,2007,Q3,"2007, Q3"
91367,20,2020,Q3,"2020, Q3"
90003,21,2021,Q1,"2021, Q1"
91303,18,2018,Q4,"2018, Q4"
90036,18,2018,Q3,"2018, Q3"
91042,12,2012,Q3,"2012, Q3"
91706,94,1994,Q2,"1994, Q2"
